player_id,player_name,player_team,player_position,player_depth_chart_position
1515,Brandon Hepburn,,ILB,
7624,Carson Williams,,TE,
3172,DeForest Buckner,IND,DT,LDT
3722,Don Jackson,,RB,
8324,Brandon Smith,,LB,
3993,Pep Hamilton,,,
7824,Keith Taylor,KC,CB,
6469,Davis Koppenhaver,,TE,
643,Earl Thomas,,FS,
5443,Jeff Holland,,LB,
1737,Case Keenum,HOU,QB,QB
4994,Kalen Ballage,,RB,
5256,DeAndre Goolsby,,TE,
8499,Justin Shaffer,ATL,OL,
997,Malcolm Smith,,LB,
3861,Kieren Duncan,,WR,
116,Ryan Clady,,OT,
4694,Jarrod Harper,,SS,
5388,Danny Johnson,WAS,CB,RCB
7725,Drew Dalman,ATL,OL,C
1383,Brandon Williams,,DT,
5018,Will Hernandez,ARI,G,RG
8180,Jalen Nailor,MIN,WR,
7644,Creed Humphrey,KC,OL,C
6902,Jalen Elliott,,DB,
3035,De'Ondre Wesley,,T,
7539,Gerrid Doaks,HOU,RB,
9501,Demario Douglas,NE,WR,PR
10949,Chamarri Conner,KC,DB,NB
4695,Kevin Maurice,,DT,
1942,Lonnie Ballentine,,FS,
6404,Boogie Roberts,,DT,
4460,Cole Hikutini,,TE,
8362,Leo Chenal,KC,LB,ROLB
5539,Derrick Willies,,WR,
6621,John Baron,,K,
5775,Jared Murphy,,WR,
5673,Davin Bellamy,,LB,
3719,Jacob Flores,,C,
8523,Nick Muse,MIN,TE,TE
2398,Henry Anderson,CAR,DE,
8417,Player Invalid,,RB,
8414,Britain Covey,PHI,WR,RWR
3598,Luke Rhodes,IND,LS,LS
2399,Ty Montgomery,NE,RB,KR
7875,Teton Saltes,,OL,
7836,Tony Fields,CLE,LB,LOLB
4081,Budda Baker,ARI,DB,
1570,T.J. McDonald,,SS,
6448,Darrin Hall,,RB,
1037,Dont'a Hightower,,LB,
7078,Tony Brown,,WR,
1507,Jon Bostic,,LB,
4005,Rick Dennison,,,
6255,Bradford Lemmons,,CB,
11237,Jacob Saylors,,RB,
7183,Austin Edwards,,DE,
6150,Max Scharping,CIN,OL,RG
4443,Pharaoh Brown,NE,TE,TE
2999,Rick Lovato,PHI,LS,LS
8547,Kurt Hinish,HOU,DT,RDT
3158,Shawn Oakman,,,
2785,Gus Johnson,,RB,
7371,Jordan Steckler,,OL,
11524,Izaiah Gathings,,TE,
7511,Dwight Bentley,,CB,
11403,Kaieem Caesar,,DT,
2535,Mark Nzeocha,,LB,
5946,Jamel Dean,TB,CB,RCB
1705,Micanor Regis,,DT,
7948,JaQuan Bailey,,DE,
2050,Branden Oliver,,RB,
10985,Jordan Howden,NO,DB,SS
11294,Caleb Sampson,,DT,
8268,Lewis Cine,MIN,DB,SS
1739,Chase Ford,,TE,
2511,Christian Ringo,,DT,
1167,Richard Crawford,,CB,
7384,Jaquarius Landrews,,DB,
6386,Alex Bachman,,WR,
113,Jahri Evans,,G,
4111,D'Onta Foreman,CHI,RB,RB
7212,Spencer Nigh,,FB,
1802,Ed Reynolds,,FS,
11078,Calvin Avery,,DT,
2287,Adrian Phillips,NE,DB,FS
8638,Grayson Gunter,,TE,
3659,Anthony Lanier,,DE,
4088,Quincy Wilson,,CB,
553,Jacques McClendon,,G,
1487,Joseph Randle,,RB,
7929,Jake Burton,,G,
8541,Michael Griffin,,DB,
2264,Keith Reaser,,CB,
76,Jason Hatcher,,DE,
1098,Brandon Brooks,PHI,G,
1301,Kyle Nelson,,LS,
3408,Oni Omoile,,G,
8395,Dane Belton,NYG,DB,SS
3433,Alex Erickson,LAC,WR,
6367,Roderick Young,,DT,
6629,Brian Burt,,WR,
11048,Cooper Hodges,JAX,OL,
2468,Bradley Pinion,ATL,P,P
4860,Jon Toth,,C,
11487,Steven Gilmore,DET,CB,LCB
6712,Marcus Simms,,WR,
2804,Andrew Turzilli,,WR,
7359,Nakia Griffin-Stewart,,TE,
6774,Jack Easterby,,,
4250,Sam Rogers,,FB,
6355,Micah Abernathy,ATL,FS,
7674,Pat Jones,MIN,DE,LOLB
8628,Jontre Kirklin,,WR,
1094,Mike Martin,,DT,
2534,Kenny Hilliard,,RB,
6661,Joseph Parker,,WR,
517,Kyle Love,,NT,
1755,Keavon Milton,,TE,
5540,Jacob Alsadek,,G,
2986,Greg Mancz,BUF,OL,
8815,Cedric Boswell,,DB,
8921,Maurice Alexander,DET,WR,
4170,Samson Ebukam,IND,DE,RDE
5609,Stephen Baggett,,TE,
5360,Marcus Allen,,LB,
4764,Marty Hurney,,,
2696,Kurtis Drummond,,SS,
812,Lee Smith,ATL,TE,
5340,Andre Smith,ATL,LB,LILB
2668,Xavier Williams,,DT,
2367,Quinten Rollins,,CB,
8699,Cyrus Holder,,WR,
1465,Nico Johnson,,LB,
10894,DJ Turner,CIN,DB,LCB
6506,Trayone Gray,,RB,
372,James Casey,,FB,
8660,Leroy Watson,SF,TE,
2980,Eli Rogers,,WR,
1366,Duron Harmon,CHI,DB,FS
8839,Luke Masterson,LV,LB,ROLB
990,Kris Durham,,WR,
2799,Mylan Hicks,,CB,
205,Vince Wilfork,,NT,
2473,Tye Smith,,CB,
6695,Alex Brown,,CB,
10859,Sam LaPorta,DET,TE,TE
4709,Steven Moore,,OT,
1996,D.J. Tialavea,,T,
5081,Genard Avery,IND,LB,
6262,Jeremiah Harris,,DE,
1555,Kenny Stills,,WR,
6422,Ricky Walker,,DL,
4669,Andre Patton,,WR,
11462,Jaydon Grant,LV,DB,
11542,LaColby Tucker,,OL,
2516,Cody Wichmann,,G,
6801,Tee Higgins,CIN,WR,RWR
5896,Tre Lamar,,ILB,
11262,Damien Caffrey,,TE,
2183,Bene' Benwikere,,CB,
3099,Dirk Koetter,,,
5781,Malik Turner,,WR,
4120,Obi Melifonwu,,DB,
5884,Kelvin Harmon,,WR,
2912,Joshua Stangby,,WR,
1787,Phillip Supernaw,,TE,
4258,Conor McDermott,,OL,
3774,Jason Vander Laan,,TE,
1969,Dewey McDonald,,LB,
6849,Denzel Mims,PIT,WR,
353,Kevin Huber,,P,
8091,J.T. Jones,PIT,DE,
6797,Justin Herbert,LAC,QB,QB
2601,Andre Davis,,WR,
2897,Cameron Stingily,,G,
4956,Nick Dooley,,LS,
7413,John Molchon,,G,
2533,Dezmin Lewis,,WR,
4781,Malik Golden,,SS,
6660,Jonathan Bonner,,DE,
1884,Russell Bodine,,C,
7483,Farrod Green,,TE,
11497,Tautala Pesefea,,DL,
7498,Rex Sunahara,,LS,
10921,YaYa Diaby,TB,DL,ROLB
5177,Aaron Davis,,SS,
8117,Jalen Tolbert,DAL,WR,RWR
2743,Duplicate Player,,LB,
137,Curtis Lofton,,LB,
1211,Rhett Ellison,,TE,
2907,Ben Edwards,,WR,
1888,Curtis Feigt,,OT,
2452,Jay Ajayi,,RB,
824,Jah Reid,,G,
3293,Rashard Robinson,,CB,
4794,Tommy Armstrong Jr.,,QB,
7662,Richie Grant,ATL,DB,SS
102,Josh Brown,,K,
926,Anthony Walters,,FS,
4530,Jonathan McLaughlin,,OT,
7800,Deonte Brown,CAR,G,
4282,Corey Levin,TEN,G,LG
4589,Shakir Soto,,DE,
11382,Dontay Demus,,WR,
8659,Nate Landman,ATL,LB,LILB
8095,Graham Adomitis,,TE,
2038,Jake Murphy,,TE,
10929,Drew Sanders,DEN,LB,LILB
2198,Brian Dixon,,CB,
11045,Andrew Vorhees,BAL,OL,
7839,Evan McPherson,CIN,K,K
6934,Ben Bredeson,NYG,G,LG
8011,DJ Daniel,NE,CB,
LV,LV,LV,DEF,DEF
7688,Ronnie Perkins,DEN,LB,LDE
7587,Dyami Brown,WAS,WR,RWR
1460,Sylvester Williams,,DT,
5151,Gerhard de Beer,,OT,
2976,Reese Dismukes,,C,
3751,Winston Rose,,CB,
7137,Stantley Thomas-Oliver,,CB,
3936,Tom Lally,,DE,
2469,Joe Cardona,NE,LS,LS
1986,Storm Johnson,,RB,
3329,Trey Caldwell,,CB,
7746,Austin Trammell,LAR,WR,PR
8125,Calvin Austin,PIT,WR,SWR
5293,Jordan Veasy,,WR,
11453,Joe Doyle,,P,
1456,Tavarres King,,WR,
5440,Leon Johnson,,G,
2144,Justin Perillo,,TE,
5819,Vince Manuwai,,G,
7791,Jonathan Marshall,PIT,DT,
8177,Grant Calcaterra,PHI,TE,TE
8545,Damion Daniels,,DT,
7026,Steven Gonzalez,,OG,
7976,Olaijah Griffin,,CB,
5403,Peter Pujals,,QB,
5658,Dee Delaney,TB,CB,NB
3726,Peter Mortell,,P,
2285,James Morris,,LB,
7508,Brandon King,,LB,
4593,Brandon Barnes,,TE,
3350,Cory James,,OLB,
1673,Da'Rick Rogers,,WR,
8869,J.J. Russell,TB,LB,RILB
5462,Christopher Ezeala,,RB,
3101,Matt Patricia,,,
8174,Kevin Harris,NE,RB,
7564,Ja'Marr Chase,CIN,WR,LWR
4116,Antonio Garcia,,OT,
3911,Rashaun Simonise,,WR,LWR
3514,Jake McGee,,TE,
SEA,SEA,SEA,DEF,DEF
956,Mark Ingram,,RB,
11344,Keytaon Thompson,,WR,
3154,Freddie Bishop,,OLB,
4565,Kenneth Olugbode,,ILB,
3602,Daniel Dillon,,LS,
6171,Cody Thompson,SEA,WR,RWR
2,Jeremy Zuttah,,C,
3689,Alex Cooper,,C,C
3996,Matt Burke,,,
4551,Tanner Gentry,,WR,
2315,Todd Gurley,,RB,
7164,Jackson Dennis,,OL,
4436,Patrick Gamble,,DE,
7959,Augie Contressa,TB,DB,
1748,Taylor Boggs,,G,
7609,Demetric Felton,CIN,RB,
8590,Jacub Panasiuk,,DE,
8542,Tristin McCollum,PHI,DB,SS
3330,Fahn Cooper,,OT,
3286,Demarcus Robinson,LAR,WR,LWR
3431,Michael Caputo,,OLB,
8938,Nathan Rourke,JAX,QB,
ARI,ARI,ARI,DEF,DEF
4046,Patrick Mahomes,KC,QB,QB
592,Jahvid Best,,RB,
6687,Jake Gervase,,LB,
484,Steve Weatherford,,P,
8131,Isaiah Likely,BAL,TE,TE
10867,Jake Bobo,SEA,WR,LWR
1381,John Simon,,LB,
3390,Lachlan Edwards,,P,
1814,Cyrus Kouandjio,,T,
8348,Kerby Joseph,DET,DB,FS
5690,Al-Rasheed Benton,,ILB,
7143,Ben DiNucci,DEN,QB,
10922,Wanya Morris,KC,OL,LT
3322,D.J. Reader,CIN,DT,RDT
6958,Mike Danna,KC,DE,RDE
3816,Brandon Brown-Dukes,,RB,
8257,Player Invalid,,QB,
5878,N'Keal Harry,MIN,WR,LWR
296,Terrell Suggs,,LB,
4834,Rodney Butler,,LB,
5676,Kyle Queiro,,ILB,
11280,Brady Russell,SEA,TE,TE
5519,Tavierre Thomas,HOU,DB,NB
2250,Ed Stinson,,DT,
4122,Dan Feeney,CHI,OL,LG
1004,Ben Tate,,RB,
8770,Malik Williams,,WR,
8674,Daniel Whelan,GB,P,P
1350,Jonathan Meeks,,SS,
4184,Bucky Hodges,,TE,
5155,Corey Willis,,WR,
1272,Craig Robertson,,LB,
8329,Devin Lloyd,JAX,LB,RILB
1339,Zach Ertz,ARI,TE,TE
1952,Andre Hal,,FS,
11143,Kelechi Anyalebechi,,LB,
4473,Alex Gray,,FS,
11527,Jordan Swann,,CB,
4736,Eric Nzeocha,,OLB,
328,Kellen Davis,,TE,
2855,Steve Miller,,DE,
3239,Bronson Kaufusi,GB,TE,
1960,Marcus Williams,,CB,
3788,Tanner McEvoy,,WR,
2222,Austin Seferian-Jenkins,,TE,
5703,Deontez Alexander,,WR,
8384,Zyon McCollum,TB,DB,LCB
5414,Bijhon Jackson,,NT,
511,Marlon Moore,,WR,
2407,Daryl Williams,BUF,OL,
5882,Taylor Rapp,BUF,DB,SS
6686,Joe Horn,,WR,
5595,Step Durham,,CB,
1337,Brad Wing,,P,
1049,Ryan Tannehill,TEN,QB,QB
3793,Lenny Jones,,DE,
4575,Nate Theaker,,G,
916,Jarvis Jenkins,,DE,
7060,Ben Bartch,JAX,OL,LG
4887,Brian Gaine,,,
10883,Will McDonald,NYJ,DE,RDE
2630,Jordan Williams,,LB,
7048,Benny LeMay,CLE,RB,
4082,Curtis Samuel,WAS,WR,SWR
6320,Jonathan Duhart,,WR,
134,Brandon Meriweather,,FS,
4882,George Paton,,,
1533,Jeff Locke,,P,
3167,Jaylon Smith,NO,LB,
4893,Ryan Day,,,
6619,Kabion Ento,,CB,
4100,Tim Williams,,LB,
11507,D'Angelo Mandell,,CB,
8531,Zach McCloud,,LB,
6218,E.J. Speed,IND,LB,LOLB
2324,Cameron Erving,NO,T,
6288,Marcus Green,,WR,
6615,Chris Rayford,,DB,
3871,Sam Bergen,,FB,
976,Chris Culliver,,CB,
11127,Amechi Uzodinma,LAC,CB,
558,Eric Decker,,WR,
11046,Colton Dowell,TEN,WR,RWR
4785,Kermit Whitfield,,WR,
7421,Jonas Griffith,DEN,LB,
1970,Jack Mewhort,,G,
7018,Malcolm Roach,NO,DT,RDT
2871,Isaac Fruechte,,WR,
11232,Isaiah Winstead,SF,WR,
6242,Aaron Wade,,S,
727,Anthony Dixon,,RB,
848,Byron Stingily,,T,
4073,Taco Charlton,,DE,
6737,Micky Crum,,TE,
2011,Juwan Thompson,,RB,
877,Jalil Brown,,CB,
450,Billy Bajema,,TE,
5765,Bo Bower,,OLB,
7969,Adrian Ealy,,OT,
3500,Devon Cajuste,,WR,
8317,Leon O'Neal,,DB,
2340,Mario Edwards,SEA,DE,LDE
5136,Josh Adams,,RB,
7842,Luke Farrell,JAX,TE,TE
3794,Darren Lake,,NT,
7040,Evan Weaver,,LB,
2748,Kevin Monangai,,RB,
7505,Duplicate Player,,,
3658,Joe Kerridge,,FB,
3105,Paul Guenther,,,
4961,DJ Moore,,CB,
4491,Marcus Kemp,,WR,
4441,Chauncey Briggs,,OT,
2702,John Chiles,,WR,
3263,Charles Tapper,,DE,
1932,DaQuan Jones,BUF,DT,RDT
11225,Noah Gindorff,PIT,TE,
2832,Chris Hackett,,FS,
2620,Jake Heaps,,QB,
1908,Jacobbi McDaniel,,NT,
7189,Delrick Abrams,,DB,
6410,Brian Wallace,,OT,
10981,Colby Sorsdal,DET,OL,LT
2878,Jean Fanor,,FS,
8251,Calvin Jackson,,WR,
1305,Patrick DiMarco,,FB,
3644,Lawrence Thomas,,RB,
2814,Jay Hughes,,CB,
317,Caleb Hanie,,QB,
5958,JoJo McIntosh,,SS,
11026,Gervarrius Owens,NYG,DB,FS
5834,Sean Ryan,,TE,
8110,Jake Ferguson,DAL,TE,TE
2715,Gary Wilkins,,OLB,
11003,Amari Burney,LV,LB,MLB
5185,Allen Lazard,NYJ,WR,LWR
537,Maurkice Pouncey,,C,
2767,Jawon Chisholm,,RB,
7372,Darrin Paulo,,T,
8494,James Houston,DET,LB,
8108,DeVonte Dedmon,,WR,
8530,Luiji Vilain,MIN,LB,
508,Nolan Carroll,,CB,
152,Anthony Spencer,,OLB,
1166,Kirk Cousins,MIN,QB,QB
6342,Stephen Louis,,WR,
2713,Josh Harper,,WR,
8205,Isiah Pacheco,KC,RB,RB
1364,Jamie Collins,,LB,
399,Larry English,,DE,
1939,Derel Walker,,WR,
8916,Keenan Forbes,,G,
9507,Titus Swen,,RB,
7345,Greg Reaves,,OLB,
3779,Bruce Johnson,,C,
11444,Demontrey Jacobs,DEN,T,
1560,Mike James,,RB,
6510,Jalen Dalton,,DT,
2698,Abou Toure,,RB,
11295,Cameron Lyons,,LS,
4375,Johnathan Calvin,,DT,
8045,Parker Ferguson,,OL,
8263,Darien Butler,LV,LB,
1270,Brandon Thompson,,DT,
10220,Will Mallory,IND,TE,TE
8259,Cameron Dicker,LAC,K,K
4387,Justin Vogel,,P,
4528,Trevor Knight,,QB,
5370,Marcell Harris,,LB,
57,Steven Jackson,,RB,
4340,Ondre Pipkins,,DE,
3303,Matthew Judon,NE,LB,
1837,Jimmy Garoppolo,LV,QB,QB
2283,James Wilder,,RB,
7460,Jake Burt,,TE,
7533,Anthony Schwartz,,WR,
678,Lorenzo Alexander,,LB,
4194,J.J. Dielman,,G,
2594,Brandon Wegher,,RB,
2003,Bennie Fowler,,WR,
1756,Jordan Hill,,DT,
2255,Bruce Ellington,,WR,
3452,Tyler Johnstone,,OT,
3324,Spencer Drango,,G,
5601,Jamiyus Pittman,,DT,
4157,Tarik Cohen,CAR,RB,
1846,Bryan Stork,,C,
1316,Emil Igwenagu,,RB,
7147,Bopete Keyes,,CB,
8182,Chase Allen,,TE,
11227,Ifeanyi Maijeh,,DL,
11215,MJ Anderson,,DE,
1202,Johnny Hekker,CAR,P,P
5416,Brandon Facyson,LV,CB,
157,Vince Young,,QB,
6857,Collin Johnson,,WR,
2711,Taylor Heinicke,ATL,QB,QB
8735,Jairon McVea,,DB,
10924,Zacch Pickens,CHI,DL,RDT
8372,DeAngelo Malone,ATL,DL,LOLB
8913,Caeveon Patton,,DT,
11173,D'Shawn Jamison,CAR,CB,LCB
8113,Player Invalid,,RB,
260,Josh Johnson,BAL,QB,QB
7268,Krys Barnes,ARI,LB,RILB
983,Mike Person,,G,
6762,Darion Clark,,TE,
6266,Alexander Myres,,CB,
6698,Casey Tucker,,T,
2278,Eric Pinkins,,LB,
8475,Montrell Washington,KC,WR,SWR
2372,A.J. Cann,,OL,
8008,Josh Imatorbhebhe,,WR,
2497,Randall Evans,,DB,
6868,D.J. Wonnum,MIN,DE,ROLB
1529,J.C. Tretter,CLE,C,
1104,DeVier Posey,,WR,
8818,Obinna Eze,PIT,T,
1979,Blake Bortles,NO,QB,
7696,Milton Williams,PHI,DT,RDT
3782,Myke Tavarres,,OLB,SLB
6724,C.J. Moore,,DB,
135,Jon Ryan,,P,
249,Chad Greenway,,LB,
3949,Alex Ross,,,
7786,Rachad Wildgoose,,CB,
4783,Noor Davis,,OLB,
7066,K.J. Osborn,MIN,WR,RWR
8507,Marquis Hayes,ARI,OL,
4459,Jimmie Gilbert,,OLB,
22,LaMarr Woodley,,LB,
10893,Juice Scruggs,HOU,OL,
5217,Jason Reese,,TE,
10887,Darnell Wright,CHI,OL,RT
11250,Jonathan Sutherland,,DB,
7004,Rashard Lawrence,MIA,DT,
2114,Senorise Perry,,RB,
6477,Duplicate Player,DEN,ILB,
1091,David Paulson,,TE,
8446,Charles Cross,SEA,OL,LT
5600,Lucas Gravelle,,C,
6672,Deion Harris,,DB,
6765,Ed Dodds,,,
7812,Simi Fehoko,LAC,WR,RWR
5906,Dawson Knox,BUF,TE,TE
8509,Elijah Hicks,CHI,DB,FS
3413,Delvon Simmons,,DT,
10993,Tre Hawkins,NYG,CB,LCB
3787,Lars Koht,,DE,LDE
2146,Richard Rodgers,,TE,
8582,Isaac Weaver,,C,
7858,Brenden Knox,,RB,
1889,Marquis Flowers,,ILB,
6041,Breckyn Hager,,OLB,
4377,Montay Crockett,,WR,
3925,Lee Hightower,,FS,
6577,Marquez Sanford,,DB,
2682,Christion Jones,,WR,
2739,Desmond Cooper,,FS,
4874,Chris Bazile,,TE,
6017,DaMarkus Lodge,,WR,
3710,Jace Billingsley,,WR,
6390,Marquise Copeland,LAR,DT,
3341,DeAndre Houston-Carson,BAL,DB,SS
5456,Randin Crecelius,,OT,
1651,Tristan Okpalaugo,,OLB,
1747,Matthew McGloin,,QB,
5013,Anthony Miller,,WR,
258,Ronnie Brown,,RB,
1654,Zach Sudfeld,,TE,
8834,Trevor Denbow,IND,DB,SS
2170,Ra'Shede Hageman,,DT,
2675,Aundrey Walker,,OT,
8900,Will Ulmer,,T,
6375,Jerome Washington,,TE,
671,Brady Quinn,,QB,
8553,Tre Ford,,QB,
2895,Quayshawn Nealy,,OLB,
743,C.J. Mosley,,DT,
1503,Michael Ford,,RB,
7243,Kevin Davidson,,QB,
6569,Malcolm Pridgeon,,G,
5137,Richie James,KC,WR,
11035,Jordon Riley,NYG,DL,NT
4415,Adam Butler,LV,DT,LDT
2164,Brandon Watts,,LB,
3094,Adam Gase,,,
7123,Mike Onwenu,NE,OL,RG
3176,Reggie Ragland,,LB,
6485,Azeez Al-Shaair,TEN,LB,LILB
1709,Fozzy Whittaker,,RB,
4222,Brad Kaaya,,QB,
5783,Christian Boutte,,CB,
6817,Noah Igbinoghene,DAL,CB,LCB
5244,Devin Gray,,WR,
401,Louis Vasquez,,G,
153,Ahtyba Rubin,,DT,
4037,Chris Godwin,TB,WR,SWR
1538,Ryan Schraeder,,T,
8500,John FitzPatrick,ATL,TE,TE
9998,Hendon Hooker,DET,QB,
1052,Demario Davis,NO,LB,MLB
6205,Brandon Silvers,,QB,
212,John Denney,,LS,
5663,Shane Wimann,,RB,
626,Jim Dray,,TE,
4574,Cooper Rush,DAL,QB,QB
8776,Kingsley Jonathan,BUF,DT,RDE
4134,Cordrea Tankersley,,CB,
11392,Anthony Montalvo,,DT,
7656,Jackson Carman,CIN,G,RT
7249,Solomon Ajayi,,LB,
6132,Oshane Ximines,NYG,LB,LOLB
2547,Ryan Murphy,,SS,
2300,Chandler Fenner,,CB,
2940,Des Lawrence,,WR,
11328,Jalen Redmond,CAR,DE,
11120,Tyler Baker-Williams,,DB,
5413,Shane Tripucka,,P,
1058,Kelechi Osemele,,OG,
4848,Christian Kuntz,PIT,LS,LS
11305,Claudin Cherelus,CAR,LB,RILB
11520,Lucky Jackson,MIN,WR,
3638,John Tidwell,,CB,
5773,KhaDarel Hodge,ATL,WR,RWR
8563,Jordan Tucker,,T,
3634,Kalif Raymond,DET,WR,KR
7409,Isaac Alarcon,,OT,
11224,Griffin Hebert,,TE,
7126,Justin Herron,LV,OL,LT
5981,Greg Gaines,TB,DT,LDE
5966,Wyatt Ray,,DE,
1112,Matt Overton,,LS,
810,Ryan Mallett,,QB,
2677,Neville Hewitt,HOU,LB,MLB
6412,Jaelin Robinson,,OT,
7496,Nick Westbrook-Ikhine,TEN,WR,SWR
3255,Kyler Fackrell,,LB,
1220,Senio Kelemete,,OL,
11289,Aaron Maddox,,DB,
4577,Lucas Wacha,,OLB,
6952,Jonah Jackson,DET,G,LG
1403,Garrett Gilkey,,G,
924,Stephen Paea,,DT,
7956,Cade Johnson,SEA,WR,
5283,Ka'Raun White,,WR,
7257,Douglas Coleman,,S,
5888,Amani Oruwariye,NYG,CB,
190,Manuel Ramirez,,G,
5406,Josh Liddell,,S,
4492,Ashton Lampkin,,CB,
987,Ian Williams,,NT,
9483,Zack Kuntz,NYJ,TE,
8403,Sterling Weatherford,,DB,
8147,John Metchie,HOU,WR,RWR
5267,JJ Jones,,WR,
5263,Chase Litton,,QB,
720,Jason Pierre-Paul,,LB,
11099,Kearis Jackson,TEN,WR,
8236,Jerreth Sterns,,WR,
7059,Jordan Mack,,LB,
5736,Dallin Leavitt,GB,DB,FS
5696,Chris Okoye,,DT,
8379,Josh Thompson,,DB,
3316,Kentrell Brothers,,ILB,
IND,IND,IND,DEF,DEF
6083,Matt Gay,IND,K,K
1993,Tyler Shatley,JAX,OL,C
2257,Carlos Hyde,,RB,
24,Matt Ryan,,QB,
3156,Joey Bosa,LAC,LB,LOLB
7093,Adrian Killins,DEN,RB,
5121,Braxton Berrios,MIA,WR,KR
11191,Justin Marshall,,WR,
2119,James Franklin,,QB,
3933,Malcolm Jackson,,CB,
7874,Jeremiah Haydel,,WR,
6260,Jake Powell,,TE,
2596,Wes Saxton,,TE,
2169,Devonta Glover-Wright,,CB,LCB
7963,Elijah Ponder,,LB,
3922,Montario Hunter,,WR,
3225,Tyler Boyd,CIN,WR,SWR
6804,Jordan Love,GB,QB,QB
893,Marcus Gilchrist,,DB,
4200,DeAngelo Yancey,,WR,
6303,Joshua Miles,ATL,OL,
7822,Richard LeCounte,TB,DB,
7643,Penei Sewell,DET,T,RT
7180,Scottie Dill,,OT,
1434,Sheldon Price,,CB,
8646,Israel Antwine,,DT,
1931,Gabe Ikard,,C,
42,Frostee Rucker,,DE,
1071,Mohamed Sanu,,WR,
PIT,PIT,PIT,DEF,DEF
6946,Myles Bryant,NE,DB,NB
4582,Deon Hollins,,OLB,
6844,Isaiah Wilson,,T,
8847,Kellen Diesch,PIT,OL,
11326,Martez Manuel,,DB,
8868,Jordan Young,,LB,
2725,Jimmy Jean,,S,
8575,Erik Krommenhoek,,TE,
3756,Ryan DiSalvo,,LS,
718,Junior Galette,,OLB,
1237,Dominique Davis,,QB,
7012,Mykal Walker,LV,LB,
3022,De'Vante Bausby,,CB,
10232,Michael Wilson,ARI,WR,RWR
8096,Lakiem Williams,,LB,
3274,Nick Kwiatkoski,,LB,
7792,Landon Young,NO,T,RT
4182,Montae Nicholson,,SS,
2583,Tyrell Williams,,WR,
865,Chris Prosinski,,FS,
6249,Josh Corcoran,,OLB,
7940,Ryan Langan,,LS,
4584,Tyrique Jarrett,,NT,
5179,Joe Ostman,,DE,
2099,Trent Murphy,,DE,
6019,Johnnie Dixon,,WR,
3056,Ryan Pace,,,
5289,Cameron Batson,,WR,
4286,Josh Harvey-Clemons,,LB,
4279,Pita Taumoepenu,,LB,
1109,Chandler Harnish,,QB,
6194,Rick Spielman,,,
2162,Jabari Price,,CB,
4744,Barrett Burns,BAL,TE,
3762,Brandon Shippen,,WR,
1056,Asa Jackson,,CB,
6380,Davion Davis,,WR,
7857,Anthony Hines,,LB,
7849,Charles Snowden,,LB,
11475,BJ Wilson,,OL,
4898,Christian Schneider,,OT,
7068,Francis Bernard,,LB,
619,Gerald McCoy,,DT,
2959,Sage Harold,,OLB,
5998,Clifton Duck,,CB,
4445,Keon Hatcher,,WR,
2085,Kelcy Quarles,,DE,
11510,Hunter Luepke,DAL,FB,FB
5983,Sheldrick Redwine,DAL,DB,
2985,Kendall Lamm,MIA,OT,LT
5399,Curtis Cothran,,NT,
2647,Dyshawn Davis,,OLB,
3422,Kyle Friend,,C,
5284,Jeff Wilson,MIA,RB,
7156,J'Mar Smith,,QB,
3715,Cole Wick,,TE,
2903,Shane Carden,,QB,
5161,Ezekiel Turner,ARI,LB,RILB
911,Spencer Paysinger,,LB,
6637,Nico Evans,,RB,
422,Evan Smith,,G,
8584,Skyler Thomas,,DB,
11490,Ian Swenson,,LB,
981,Daniel Kilgore,,C,
7930,Raymond Johnson,DET,DE,
5949,Paul Adams,,OT,
7125,Khalil Davis,HOU,DT,LDT
7583,Sam Ehlinger,IND,QB,QB
7333,Donte Vaughn,,CB,
6663,Micah Wright,,WR,
1149,Alshon Jeffery,,WR,
1869,Derrick Hopkins,,NT,
329,Derrick Johnson,,LB,
2252,Corey Washington,,WR,
2269,Dion Bailey,,SS,
5203,K.J. Malone,,T,
369,Fernando Velasco,,C,
5138,Martez Carter,,RB,
5964,Dennis Daley,ARI,G,LG
6597,Wes Farnsworth,,LS,
2447,Mykkele Thompson,,FS,
8488,Zach Thomas,LAR,OL,LT
883,Joe Barksdale,,T,
5569,Johnny Stanton,,FB,
196,Leodis McKelvin,,CB,
11273,Ben VanSumeren,PHI,LB,
1389,Reid Fragel,,T,
7743,Alani Pututau,,LB,
4964,Denzel Ward,CLE,CB,LCB
932,Derek Sherrod,,OT,
6586,Moral Stephens,,TE,
5065,Brandon Parker,,T,
349,Ropati Pitoitua,,DE,
4289,Ishmael Zamora,,WR,
6018,Zach Gentry,CIN,TE,
8430,Player Invalid,,QB,
6100,Ed Alexander,,DT,
8513,Dawson Deaton,CLE,OL,
7102,Mason Fine,,QB,
4044,Scott Linehan,,,
5733,Clayton Wilson,,TE,
6111,Jake Browning,CIN,QB,QB
2689,Todd Davis,,LB,
6068,Devine Ozigbo,DET,RB,
5941,Felton Davis,,WR,
6816,Cesar Ruiz,NO,OL,RG
4469,Richie Brown,,OLB,
6015,Deshaun Davis,,OLB,
6090,Montre Hartage,,DB,
11119,Jerrod Clark,LAC,DL,
7739,Bryce Hargrove,,OL,
2960,Drequan Hoskey,,CB,
1419,Brian Schwenke,,C,
515,Rob Gronkowski,,TE,
